LineId,Month,Date,Time,Level,Component,PID,Content,EventTemplate,EventId
511,Jun,30,12:48:41,combo,sshd(pam_unix),18557,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>.<*>,59253b0c
512,Jun,30,12:48:41,combo,sshd(pam_unix),18550,check pass; user unknown,check pass; user unknown,b780997e
513,Jun,30,12:48:41,combo,sshd(pam_unix),18550,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>.<*>,59253b0c
514,Jun,30,12:48:41,combo,sshd(pam_unix),18547,check pass; user unknown,check pass; user unknown,b780997e
515,Jun,30,12:48:41,combo,sshd(pam_unix),18547,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>.<*>,59253b0c
516,Jun,30,12:48:41,combo,sshd(pam_unix),18549,check pass; user unknown,check pass; user unknown,b780997e
517,Jun,30,12:48:41,combo,sshd(pam_unix),18549,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>.<*>,59253b0c
518,Jun,30,12:48:41,combo,sshd(pam_unix),18545,check pass; user unknown,check pass; user unknown,b780997e
519,Jun,30,12:48:41,combo,sshd(pam_unix),18545,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>.<*>,59253b0c
520,Jun,30,12:48:41,combo,sshd(pam_unix),18548,check pass; user unknown,check pass; user unknown,b780997e
521,Jun,30,12:48:41,combo,sshd(pam_unix),18548,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>.<*>,59253b0c
522,Jun,30,12:48:41,combo,sshd(pam_unix),18546,check pass; user unknown,check pass; user unknown,b780997e
523,Jun,30,12:48:41,combo,sshd(pam_unix),18546,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>.<*>,59253b0c
524,Jun,30,19:03:00,combo,sshd(pam_unix),19088,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
525,Jun,30,19:03:00,combo,sshd(pam_unix),19094,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
526,Jun,30,19:03:00,combo,sshd(pam_unix),19087,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
527,Jun,30,19:03:01,combo,sshd(pam_unix),19093,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
528,Jun,30,19:03:01,combo,sshd(pam_unix),19085,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
529,Jun,30,19:03:03,combo,sshd(pam_unix),19091,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
530,Jun,30,19:03:04,combo,sshd(pam_unix),19099,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
531,Jun,30,19:03:04,combo,sshd(pam_unix),19101,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
532,Jun,30,19:03:05,combo,sshd(pam_unix),19103,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
533,Jun,30,19:03:07,combo,sshd(pam_unix),19097,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
534,Jun,30,20:16:17,combo,sshd(pam_unix),19202,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
535,Jun,30,20:16:17,combo,sshd(pam_unix),19203,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
536,Jun,30,20:16:26,combo,sshd(pam_unix),19209,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
537,Jun,30,20:16:26,combo,sshd(pam_unix),19208,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
538,Jun,30,20:16:30,combo,sshd(pam_unix),19222,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
539,Jun,30,20:53:04,combo,klogind,19272,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): <*> <*> <*> <*> <*> <*>,f6368821
540,Jun,30,20:53:04,combo,klogind,19272,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
541,Jun,30,20:53:04,combo,klogind,19287,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): <*> <*> <*> <*> <*> <*>,f6368821
542,Jun,30,20:53:04,combo,klogind,19287,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
543,Jun,30,20:53:04,combo,klogind,19286,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): <*> <*> <*> <*> <*> <*>,f6368821
544,Jun,30,20:53:04,combo,klogind,19286,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
545,Jun,30,20:53:04,combo,klogind,19271,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): <*> <*> <*> <*> <*> <*>,f6368821
546,Jun,30,20:53:04,combo,klogind,19271,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
547,Jun,30,20:53:04,combo,klogind,19270,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): <*> <*> <*> <*> <*> <*>,f6368821
548,Jun,30,20:53:04,combo,klogind,19270,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
549,Jun,30,20:53:04,combo,klogind,19269,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): <*> <*> <*> <*> <*> <*>,f6368821
550,Jun,30,20:53:04,combo,klogind,19269,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
551,Jun,30,20:53:04,combo,klogind,19268,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): <*> <*> <*> <*> <*> <*>,f6368821
552,Jun,30,20:53:04,combo,klogind,19288,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): <*> <*> <*> <*> <*> <*>,f6368821
553,Jun,30,20:53:04,combo,klogind,19274,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
554,Jun,30,20:53:04,combo,klogind,19268,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
555,Jun,30,20:53:04,combo,klogind,19288,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
556,Jun,30,20:53:04,combo,klogind,19274,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
557,Jun,30,20:53:06,combo,klogind,19266,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
558,Jun,30,20:53:06,combo,klogind,19266,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
559,Jun,30,20:53:06,combo,klogind,19267,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
560,Jun,30,20:53:06,combo,klogind,19267,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
561,Jun,30,20:53:06,combo,klogind,19278,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
562,Jun,30,20:53:06,combo,klogind,19278,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
563,Jun,30,20:53:06,combo,klogind,19273,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
564,Jun,30,20:53:06,combo,klogind,19273,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
565,Jun,30,20:53:06,combo,klogind,19276,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
566,Jun,30,20:53:06,combo,klogind,19276,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
567,Jun,30,20:53:06,combo,klogind,19275,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
568,Jun,30,20:53:06,combo,klogind,19275,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
569,Jun,30,20:53:06,combo,klogind,19277,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
570,Jun,30,20:53:06,combo,klogind,19277,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
571,Jun,30,20:53:06,combo,klogind,19279,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
572,Jun,30,20:53:06,combo,klogind,19279,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
573,Jun,30,20:53:06,combo,klogind,19280,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
574,Jun,30,20:53:06,combo,klogind,19281,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
575,Jun,30,20:53:06,combo,klogind,19282,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
576,Jun,30,20:53:06,combo,klogind,19280,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
577,Jun,30,20:53:06,combo,klogind,19283,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
578,Jun,30,20:53:06,combo,klogind,19281,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
579,Jun,30,20:53:06,combo,klogind,19285,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
580,Jun,30,20:53:06,combo,klogind,19284,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): <*> <*> <*> <*>,b9408002
581,Jun,30,20:53:06,combo,klogind,19282,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
582,Jun,30,20:53:06,combo,klogind,19283,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
583,Jun,30,20:53:06,combo,klogind,19285,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
584,Jun,30,20:53:06,combo,klogind,19284,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
585,Jun,30,22:16:32,combo,sshd(pam_unix),19432,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
586,Jun,30,22:16:32,combo,sshd(pam_unix),19431,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
587,Jun,30,22:16:32,combo,sshd(pam_unix),19433,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
588,Jun,30,22:16:32,combo,sshd(pam_unix),19434,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
589,Jun,30,22:16:32,combo,sshd(pam_unix),19435,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
590,Jun,30,22:16:32,combo,sshd(pam_unix),19436,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
591,Jun,30,22:16:32,combo,sshd(pam_unix),19438,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
592,Jun,30,22:16:32,combo,sshd(pam_unix),19437,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
593,Jun,30,22:16:32,combo,sshd(pam_unix),19432,session closed for user test,session closed for user test,91b7ca30
594,Jun,30,22:16:32,combo,sshd(pam_unix),19431,session closed for user test,session closed for user test,91b7ca30
595,Jun,30,22:16:32,combo,sshd(pam_unix),19439,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
596,Jun,30,22:16:32,combo,sshd(pam_unix),19440,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
597,Jun,30,22:16:32,combo,sshd(pam_unix),19434,session closed for user test,session closed for user test,91b7ca30
598,Jun,30,22:16:32,combo,sshd(pam_unix),19435,session closed for user test,session closed for user test,91b7ca30
599,Jun,30,22:16:33,combo,sshd(pam_unix),19433,session closed for user test,session closed for user test,91b7ca30
600,Jun,30,22:16:33,combo,sshd(pam_unix),19436,session closed for user test,session closed for user test,91b7ca30
601,Jun,30,22:16:33,combo,sshd(pam_unix),19437,session closed for user test,session closed for user test,91b7ca30
602,Jun,30,22:16:33,combo,sshd(pam_unix),19438,session closed for user test,session closed for user test,91b7ca30
603,Jun,30,22:16:33,combo,sshd(pam_unix),19439,session closed for user test,session closed for user test,91b7ca30
604,Jun,30,22:16:33,combo,sshd(pam_unix),19440,session closed for user test,session closed for user test,91b7ca30
605,Jul,1,00:21:28,combo,sshd(pam_unix),19630,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
606,Jul,1,00:21:28,combo,sshd(pam_unix),19628,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
607,Jul,1,00:21:30,combo,sshd(pam_unix),19640,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
608,Jul,1,00:21:30,combo,sshd(pam_unix),19642,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
609,Jul,1,00:21:30,combo,sshd(pam_unix),19632,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
610,Jul,1,00:21:31,combo,sshd(pam_unix),19643,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
611,Jul,1,00:21:31,combo,sshd(pam_unix),19631,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
612,Jul,1,00:21:32,combo,sshd(pam_unix),19636,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
613,Jul,1,00:21:32,combo,sshd(pam_unix),19645,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
614,Jul,1,00:21:35,combo,sshd(pam_unix),19637,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
615,Jul,1,04:05:17,combo,su(pam_unix),20298,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
616,Jul,1,04:05:18,combo,su(pam_unix),20298,session closed for user cyrus,session closed for user cyrus,fe6f65a7
617,Jul,1,04:05:19,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
618,Jul,1,04:11:35,combo,su(pam_unix),21530,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
619,Jul,1,04:11:36,combo,su(pam_unix),21530,session closed for user news,session closed for user news,70fd00b7
620,Jul,1,05:02:26,combo,sshd(pam_unix),21689,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
621,Jul,1,05:02:26,combo,sshd(pam_unix),21689,session closed for user test,session closed for user test,91b7ca30
622,Jul,1,05:02:26,combo,sshd(pam_unix),21691,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
623,Jul,1,05:02:26,combo,sshd(pam_unix),21691,session closed for user test,session closed for user test,91b7ca30
624,Jul,1,05:02:26,combo,sshd(pam_unix),21692,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
625,Jul,1,05:02:26,combo,sshd(pam_unix),21692,session closed for user test,session closed for user test,91b7ca30
626,Jul,1,05:02:27,combo,sshd(pam_unix),21693,session opened for user test by (uid=509),session opened for user test by (uid=<*>),195fa369
627,Jul,1,05:02:27,combo,sshd(pam_unix),21693,session closed for user test,session closed for user test,91b7ca30
628,Jul,1,07:57:30,combo,ftpd,21952,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
629,Jul,1,07:57:30,combo,ftpd,21951,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
630,Jul,1,07:57:30,combo,ftpd,21957,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
631,Jul,1,07:57:30,combo,ftpd,21953,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
632,Jul,1,07:57:30,combo,ftpd,21954,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
633,Jul,1,07:57:30,combo,ftpd,21955,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
634,Jul,1,07:57:30,combo,ftpd,21950,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
635,Jul,1,07:57:30,combo,ftpd,21956,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
636,Jul,1,07:57:30,combo,ftpd,21958,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
637,Jul,1,07:57:30,combo,ftpd,21945,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
638,Jul,1,07:57:30,combo,ftpd,21959,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
639,Jul,1,07:57:30,combo,ftpd,21940,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
640,Jul,1,07:57:30,combo,ftpd,21941,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from <*> (<*>) <*> <*> <*>  <*> <*>:<*>:<*> <*>,8ed4208f
