LineId,Date,Time,Level,Process,Component,Content,EventTemplate,EventId
349,2015-10-18,"18:03:00,264",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.13841225,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*>.<*>,06966e8c
350,2015-10-18,"18:03:00,717",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*>.<*>,af780718
351,2015-10-18,"18:03:01,201",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
352,2015-10-18,"18:03:01,201",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
353,2015-10-18,"18:03:02,279",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
354,2015-10-18,"18:03:02,279",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
355,2015-10-18,"18:03:03,154",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.1430594,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : <*>.<*>,84f76293
356,2015-10-18,"18:03:03,373",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
357,2015-10-18,"18:03:03,373",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
358,2015-10-18,"18:03:03,576",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19084874,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>.<*>,c9217f2c
359,2015-10-18,"18:03:03,795",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*>.<*>,af780718
360,2015-10-18,"18:03:03,795",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.17293417,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*>.<*>,06966e8c
361,2015-10-18,"18:03:04,451",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
362,2015-10-18,"18:03:04,451",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
363,2015-10-18,"18:03:05,514",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
364,2015-10-18,"18:03:05,514",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
365,2015-10-18,"18:03:06,561",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
366,2015-10-18,"18:03:06,561",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
367,2015-10-18,"18:03:06,702",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.1795899,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : <*>.<*>,84f76293
368,2015-10-18,"18:03:06,827",INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.17982168,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*>.<*>,af780718
369,2015-10-18,"18:03:07,077",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>.<*>,c9217f2c
370,2015-10-18,"18:03:07,358",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*>.<*>,06966e8c
371,2015-10-18,"18:03:07,608",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
372,2015-10-18,"18:03:07,608",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
373,2015-10-18,"18:03:08,655",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
374,2015-10-18,"18:03:08,655",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
375,2015-10-18,"18:03:09,702",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
376,2015-10-18,"18:03:09,702",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
377,2015-10-18,"18:03:09,858",INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.19209063,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*>.<*>,af780718
378,2015-10-18,"18:03:10,171",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : <*>.<*>,84f76293
379,2015-10-18,"18:03:10,561",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>.<*>,c9217f2c
380,2015-10-18,"18:03:10,733",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
381,2015-10-18,"18:03:10,733",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
382,2015-10-18,"18:03:10,733",INFO,IPC Server handler 11 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*>.<*>,06966e8c
383,2015-10-18,"18:03:11,764",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
384,2015-10-18,"18:03:11,764",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
385,2015-10-18,"18:03:12,796",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
386,2015-10-18,"18:03:12,796",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
387,2015-10-18,"18:03:12,874",INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.19209063,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*>.<*>,af780718
388,2015-10-18,"18:03:13,577",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : <*>.<*>,84f76293
389,2015-10-18,"18:03:13,827",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
390,2015-10-18,"18:03:13,827",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
391,2015-10-18,"18:03:13,983",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>.<*>,c9217f2c
392,2015-10-18,"18:03:14,155",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*>.<*>,06966e8c
393,2015-10-18,"18:03:14,843",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
394,2015-10-18,"18:03:14,843",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
395,2015-10-18,"18:03:15,858",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
396,2015-10-18,"18:03:15,858",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
397,2015-10-18,"18:03:15,921",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.20639901,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*>.<*>,af780718
398,2015-10-18,"18:03:16,905",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
399,2015-10-18,"18:03:16,905",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
400,2015-10-18,"18:03:17,296",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : <*>.<*>,84f76293
401,2015-10-18,"18:03:17,562",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>.<*>,c9217f2c
402,2015-10-18,"18:03:17,874",INFO,IPC Server handler 16 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*>.<*>,06966e8c
403,2015-10-18,"18:03:17,968",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
404,2015-10-18,"18:03:17,968",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
405,2015-10-18,"18:03:18,968",INFO,IPC Server handler 16 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.27765483,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*>.<*>,af780718
406,2015-10-18,"18:03:18,999",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
407,2015-10-18,"18:03:18,999",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
408,2015-10-18,"18:03:20,077",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
409,2015-10-18,"18:03:20,077",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
410,2015-10-18,"18:03:20,890",INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : <*>.<*>,84f76293
411,2015-10-18,"18:03:21,062",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>.<*>,c9217f2c
412,2015-10-18,"18:03:21,327",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
413,2015-10-18,"18:03:21,327",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
414,2015-10-18,"18:03:21,609",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*>.<*>,06966e8c
415,2015-10-18,"18:03:22,109",INFO,IPC Server handler 3 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.27765483,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*>.<*>,af780718
416,2015-10-18,"18:03:22,437",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
417,2015-10-18,"18:03:22,437",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
418,2015-10-18,"18:03:23,484",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
419,2015-10-18,"18:03:23,484",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
420,2015-10-18,"18:03:24,390",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : <*>.<*>,84f76293
421,2015-10-18,"18:03:24,546",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
422,2015-10-18,"18:03:24,546",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,14b068b3
423,2015-10-18,"18:03:24,562",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>.<*>,c9217f2c
424,2015-10-18,"18:03:25,281",INFO,IPC Server handler 6 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.27765483,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*>.<*>,af780718
425,2015-10-18,"18:03:25,406",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*>.<*>,06966e8c
426,2015-10-18,"18:03:25,953",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","<*> <*>, <*>=<<*>:<*>, <*>:-<*>>",f350e669
