LineId,Month,Date,Time,User,Component,PID,Address,Content,EventTemplate,EventId
607,Jul,3,16:36:40,calvisitor-10-105-160-184,AddressBookSourceSync,33594,,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/] Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7f9af3646900 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}","CardDAVPlugin[ERROR-getPrincipalInfo] -_controller:[supportsRequestCompressionAtURL https:<*>:<*>%<*>.<*>@<*>] <*> <*>=<*> <*>=-<*> ""request timed out UserInfo."" NSUnderlyingError={<*>=<*> {<*> <*>=<*> <*>=-<*> ""<*> <*> <*> <*>."" <*>={<*>=<*>:<*>%<*>.<*>@<*>, <*>=<*>:<*>%<*>.<*>@<*>, <*>=-<*>, <*>=<*>, <*>=<*> <*> <*> <*>.}}, <*>=<*>:<*>%<*>.<*>@<*>, <*>=<*>:<*>%<*>.<*>@<*>, <*>=<*>, <*>=-<*>, <*>=<*> <*> <*> ",e16c010f
608,Jul,3,16:36:49,calvisitor-10-105-160-184,corecaptured,33544,,CCFile::captureLog,CCFile::<*>,8c25cbdf
609,Jul,3,16:36:55,calvisitor-10-105-160-184,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,NetworkAnalyticsEngine-[_writeJournalRecord fromCellFingerprint:key:<*>:<*>:<*>:<*>:<*>:] of the primary key failed Dropping. the journal record ,8fdd81ef
610,Jul,3,16:42:37,calvisitor-10-105-160-184,kernel,0,,ARPT: 683172.046921: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],ARPT: <*>.<*>: <*>::<*>: <*>[<*>],64f6f3c3
611,Jul,3,16:42:37,calvisitor-10-105-160-184,kernel,0,,ARPT: 683173.929950: ARPT: Wake Reason: Wake on Scan offload,ARPT: <*>.<*>: <*>: Wake Reason: Wake on Scan offload,3bcef02b
612,Jul,3,16:56:42,calvisitor-10-105-160-184,kernel,0,,"ARPT: 683239.026135: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>.<*>: <*>: <*>: <*> <*> <*>, <*> <*> <*>",197b21e0
613,Jul,3,17:10:11,calvisitor-10-105-160-184,kernel,0,,hibernate image path: /var/vm/sleepimage,hibernate image path: <*>,93effc93
614,Jul,3,17:10:11,calvisitor-10-105-160-184,kernel,0,,hibernate_flush_memory: buffer_cache_gc freed up 13202 wired pages,hibernate_flush_memory: buffer_cache_gc freed up <*> <*> <*>,ff20063e
615,Jul,3,17:10:11,calvisitor-10-105-160-184,kernel,0,,"hibernate_machine_init pagesDone 455920 sum2 81cafc41, time: 185 ms, disk(0x20000) 847 Mb/s, comp bytes: 47288320 time: 32 ms 1369 Mb/s, crypt bytes: 158441472 time: 38 ms 3973 Mb/s","hibernate_machine_init pagesDone <*> <*> <*>, time: <*> <*>, <*>(<*>) <*> <*>/<*>, <*> <*>: <*> <*>: <*> <*> <*> <*>/s, crypt bytes: <*> <*>: <*> <*> <*> <*>/<*>",a9e3e365
616,Jul,3,17:10:11,calvisitor-10-105-160-184,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0,Thermal pressure state: <*> <*> <*> state: <*>,d730fb11
617,Jul,3,17:10:11,calvisitor-10-105-160-184,BezelServices 255.10,94,,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,ASSERTION FAILED: dvcAddrRef != ((void *)<*>) -[<*> <*>:] <*>: <*>,afd950f9
618,Jul,3,17:23:55,calvisitor-10-105-160-184,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 4,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>,e3b61a44
619,Jul,3,17:23:55,calvisitor-10-105-160-184,kernel,0,,hibernate_machine_init reading,hibernate_machine_init reading,164db6d5
620,Jul,3,17:23:55,calvisitor-10-105-160-184,UserEventAgent,43,,assertion failed: 15G1510: com.apple.telemetry + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,assertion failed: 15G1510: <*> + <*> [<*>-<*>-<*>-<*>-<*>]: <*>,2c887526
621,Jul,3,17:25:12,calvisitor-10-105-160-184,kernel,0,,hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages,hibernate_flush_memory: buffer_cache_gc freed up <*> <*> <*>,ff20063e
622,Jul,3,17:25:12,calvisitor-10-105-160-184,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,Thermal pressure state: <*> <*> <*> state: <*>,d730fb11
623,Jul,3,17:25:12,calvisitor-10-105-160-184,UserEventAgent,43,,assertion failed: 15G1510: com.apple.telemetry + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,assertion failed: 15G1510: <*> + <*> [<*>-<*>-<*>-<*>-<*>]: <*>,2c887526
624,Jul,3,17:25:13,calvisitor-10-105-160-184,kernel,0,,AirPort: Link Up on awdl0,AirPort: Link Up on awdl0,79153624
625,Jul,3,17:25:15,calvisitor-10-105-160-184,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-04 00:25:15 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),UABestAppSuggestionManager-[notifyBestAppChanged type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:null:] (UASuggestedActionType) <*>=<*> (<*>)/(<*>) <*>=(when) <*>=<*>-<*>-<*> <*>:<*>:<*> +<*> <*>=<*> <*>=(<*>)/(<*>) (<*>.<*> #,53ed4d3d
626,Jul,3,17:25:31,calvisitor-10-105-160-184,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,Thermal pressure state: <*> <*> <*> state: <*>,d730fb11
627,Jul,3,17:26:04,calvisitor-10-105-160-184,WeChat,24144,,jemmytest,jemmytest,b55176d9
628,Jul,3,17:37:47,calvisitor-10-105-160-184,kernel,0,,hibernate_setup(0) took 4429 ms,hibernate_setup(<*>) took <*> <*>,1707ebee
629,Jul,3,17:37:47,calvisitor-10-105-160-184,kernel,0,,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- 0x6800 ****,IOBluetoothFamily**** [ProcessBluetoothTransportShowsUpActionWL][calling] -- IOBluetoothFamily <*>'<*> <*>(<*>) -- <*> -- <*> -- ,c1d6a1e5
630,Jul,3,17:37:47,calvisitor-10-105-160-184,kernel,0,,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- 0x5fd0 -- 0x9a00 -- 0x6800 ****,IOBluetoothFamily**** [ProcessBluetoothTransportShowsUpActionWL][Connected] -- to the transport <*> <*> -- <*> -- <*> -- ,6342b614
631,Jul,3,17:37:48,calvisitor-10-105-160-184,blued,85,,hciControllerOnline; HID devices? 0,hciControllerOnline; HID devices? <*>,9402eab2
632,Jul,3,17:37:48,calvisitor-10-105-160-184,blued,85,,INIT -- Host controller is published,INIT -- Host <*> is published,ac711c05
633,Jul,3,17:51:25,calvisitor-10-105-160-184,kernel,0,,"polled file major 1, minor 0, blocksize 4096, pollers 5","polled file major <*>, <*> <*>, <*> <*>, <*> <*>",4a1057d1
634,Jul,3,17:51:53,calvisitor-10-105-160-184,AddressBookSourceSync,33632,,Unrecognized attribute value: t:AbchPersonItemType,Unrecognized <*> <*>: <*>:<*>,0e13dd6e
635,Jul,3,17:52:07,calvisitor-10-105-160-184,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> <*>=<*> ""<*> <*> not set"" UserInfo={<*>=<*> <*> <*> <*>}",ca08da51
636,Jul,3,18:06:58,calvisitor-10-105-160-184,kernel,0,,BuildActDeviceEntry exit,BuildActDeviceEntry exit,d960bc67
637,Jul,3,18:07:09,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21242 119.81.102.227:80,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - <*> <*> <*>! <*>.<*> <*> <*>,12fc3081
638,Jul,3,18:34:20,calvisitor-10-105-162-32,kernel,0,,AppleCamIn::handleWakeEvent_gated,AppleCamIn::<*>,9dd06d41
639,Jul,3,18:35:05,calvisitor-10-105-162-32,mDNSResponder,91,,mDNS_DeregisterInterface: Frequent transitions for interface en0 (10.105.162.32),mDNS_DeregisterInterface: Frequent transitions <*> <*> en0 (<*>),1d0c069b
640,Jul,3,18:35:06,calvisitor-10-105-162-32,kernel,0,,"ARPT: 683604.474196: IOPMPowerSource Information: onSleep,  SleepType: Standby,  'ExternalConnected': No, 'TimeRemaining': 578,","ARPT: <*>.<*>: <*> <*>: <*>,  <*>: <*>,  '<*>': <*>, '<*>': <*>,",3e731682
641,Jul,3,18:47:54,calvisitor-10-105-162-32,kernel,0,,ARPT: 683617.825411: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*>.<*>: <*>::<*>: <*>[<*>],64f6f3c3
642,Jul,3,18:47:59,calvisitor-10-105-162-32,kernel,0,,ARPT: 683623.036953: wl0: setup_keepalive: Remote IP: 17.249.12.155,ARPT: <*>.<*>: <*>: <*>: <*> <*>: <*>,ebbc1530
643,Jul,3,18:56:23,calvisitor-10-105-162-32,kernel,0,,Wake reason: ARPT (Network),Wake reason: ARPT (Network),ccdef586
644,Jul,3,18:56:23,calvisitor-10-105-162-32,kernel,0,,AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: <*> service is <*>,ab2a8911
645,Jul,3,18:56:23,calvisitor-10-105-162-32,BezelServices 255.10,94,,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,ASSERTION FAILED: dvcAddrRef != ((void *)<*>) -[<*> <*>:] <*>: <*>,afd950f9
646,Jul,3,18:56:23,authorMacBook-Pro,com.apple.WebKit.WebContent,25654,,[18:56:23.837] <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,<*>[<*>:<*>:<*>.<*>] <<<< <*> >>>> <*>: [<*>] <*> <*> <*> <*> ,21119832
647,Jul,3,18:56:27,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 64:d9:89:6b:b5:33,en0: BSSID changed to <*>:<*>:<*>:<*>:<*>:<*>,61568298
648,Jul,3,18:56:33,calvisitor-10-105-162-32,QQ,10018,,button report: 0x80039B7,button <*>: <*>,1c76a58f
649,Jul,3,18:57:01,calvisitor-10-105-162-32,corecaptured,33660,,"CCFile::captureLog Received Capture notice id: 1499133420.914478, reason = DeauthInd:sts:0_rsn:7","CCFile::<*> <*> <*> <*> <*>: <*>.<*>, reason = DeauthInd:sts:0_rsn:<*>",7b1728ac
650,Jul,3,18:57:12,calvisitor-10-105-162-32,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,92121a91
651,Jul,3,18:57:12,calvisitor-10-105-162-32,corecaptured,33660,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_18,57,12.221233]-AirPortBrcm4360_Logs-005.txt, Current File [2017-07-03_18,57,12.221233]-AirPortBrcm4360_Logs-005.txt","CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> <*> [<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>",3101304d
652,Jul,3,18:57:57,calvisitor-10-105-162-32,kernel,0,,payload Data 07 00,payload Data <*> <*>,34fcefec
653,Jul,3,18:57:57,calvisitor-10-105-162-32,kernel,0,,[HID] [ATC] [Error] AppleDeviceManagementHIDEventService::start Could not make a string from out connection notification key,HID[ATC] [Error] [<*>] start::Could not <*> a string from out connection notification key ,5dbfab25
654,Jul,3,18:57:57,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::<*> - <*> = <*>,2ae4e34c
655,Jul,3,18:57:59,authorMacBook-Pro,kernel,0,,en0: 802.11d country code set to 'US'.,en0: <*>.<*> <*> <*> <*> <*> '<*>'.,fba20e6a
656,Jul,3,18:58:10,authorMacBook-Pro,corecaptured,33660,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun(<*>) <*> <*>::<*>,6645629c
657,Jul,3,18:58:18,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,nw_nat64_post_new_ifstate successfully changed <*> <*> <*> <*> to <*>,6d65a091
658,Jul,3,18:58:54,calvisitor-10-105-162-32,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager::<*>(<*>) <*> AWDL, enterQuietMode(true)",c901c35e
659,Jul,3,19:04:48,calvisitor-10-105-162-32,kernel,0,,WARNING: hibernate_page_list_setall skipped 11799 xpmapped pages,WARNING: hibernate_page_list_setall skipped <*> <*> <*>,635b1bfd
660,Jul,3,19:04:48,calvisitor-10-105-162-32,kernel,0,,"hibernate_teardown: wired_pages 544767, free_pages 3578340, active_pages 40000, inactive_pages 0, speculative_pages 0, cleaned_pages 0, compressor_pages 112","hibernate_teardown: wired_pages <*>, <*> <*>, <*> <*>, <*> <*>, <*> <*>, <*> <*>, <*> <*>",1760bbe3
661,Jul,3,19:04:48,calvisitor-10-105-162-32,kernel,0,,"pages 554018, wire 418692, act 40000, inact 0, cleaned 0 spec 0, zf 0, throt 0, compr 112, xpmapped 40000","pages <*>, <*> <*>, act <*>, <*> <*>, <*> <*> <*> <*>, <*> <*>, <*> <*>, <*> <*>, <*> <*>",a47bfb92
662,Jul,3,19:04:48,calvisitor-10-105-162-32,blued,85,,[BluetoothHIDDeviceController] EventServiceConnectedCallback,BluetoothHIDDeviceController[<*>] ,5be63921
663,Jul,3,19:04:48,calvisitor-10-105-162-32,kernel,0,,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- 0xc800 ****,IOBluetoothFamily**** [ProcessBluetoothTransportShowsUpActionWL][calling] -- IOBluetoothFamily <*>'<*> <*>(<*>) -- <*> -- <*> -- ,c1d6a1e5
664,Jul,3,19:04:52,calvisitor-10-105-162-32,kernel,0,,ARPT: 683779.928118: framerdy 0x0 bmccmd 3 framecnt 1024,ARPT: <*>.<*>: <*> <*> <*> <*> <*> <*>,5ccfb1f9
665,Jul,3,19:04:52,calvisitor-10-105-162-32,kernel,0,,ARPT: 683780.224800: AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3) 0 0 0 0,ARPT: <*>.<*>: <*> <*> <*> <*> <*> <*>/<*>: <*> <*> <*>(<*>-<*>) <*> <*> <*> <*>,1901040a
666,Jul,3,19:04:52,calvisitor-10-105-162-32,corecaptured,33660,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun(<*>) <*> <*>::<*>,6645629c
667,Jul,3,19:04:53,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[19:04:53.965] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,<*>[<*>:<*>:<*>.<*>] <*> <*> <*>=-<*> (<*>) (key at) <*> line <*> ,259a44bb
668,Jul,3,19:04:54,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 21353 failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - <*> <*> route,7c724972
669,Jul,3,19:04:58,authorMacBook-Pro,corecaptured,33660,,Received Capture Event,Received Capture Event,3f143fab
670,Jul,3,19:05:32,calvisitor-10-105-162-32,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager::<*>(<*>) <*> AWDL, enterQuietMode(true)",c901c35e
671,Jul,3,19:05:37,calvisitor-10-105-162-32,corecaptured,33660,,"CCFile::copyFile fileName is [2017-07-03_19,04,57.722196]-io80211Family-018.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_19,04,57.722196]-io80211Family-018.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_19,05,37.535347]=AuthFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_19,04,57.722196]-io80211Family-018.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> path:<*>[<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> <*>:<*>[<*>-<*>-<*>,<*>,<*>.<*>]=<*>:<*>:<*>:<*>[<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>",e69731ac
672,Jul,3,19:11:46,calvisitor-10-105-162-32,kernel,0,,RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate <*> <*>,fd73e34a
673,Jul,3,19:11:48,authorMacBook-Pro,corecaptured,33660,,Received Capture Event,Received Capture Event,3f143fab
674,Jul,3,19:11:55,calvisitor-10-105-162-32,QQ,10018,,button report: 0x8002be0,button <*>: <*>,1c76a58f
675,Jul,3,19:46:35,authorMacBook-Pro,kernel,0,,hibernate_rebuild_pmap_structs done: last_valid_compact_indx 285862,hibernate_rebuild_pmap_structs done: last_valid_compact_indx <*>,e851fa32
676,Jul,3,19:46:35,authorMacBook-Pro,kernel,0,,BuildActDeviceEntry enter,BuildActDeviceEntry <*>,79cb7316
677,Jul,3,19:46:41,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: <*>,832283b9
678,Jul,3,19:55:29,calvisitor-10-105-161-225,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,IOThunderboltSwitch<<*>>(<*>)::<*> - <*> <*> <*> <*> <*> = <*> <*> = <*> <*> = <*>,e0562617
679,Jul,3,19:55:30,calvisitor-10-105-161-225,kernel,0,,"en0: channel changed to 132,+1","en0: channel changed to <*>,+<*>",4b3265bc
680,Jul,3,20:07:56,calvisitor-10-105-161-225,mdworker,33804,,(ImportBailout.Error:1331) Asked to exit for Diskarb,ImportBailout(Error.<*>:<*>) to exit for Diskarb ,918c1d38
681,Jul,3,20:16:59,calvisitor-10-105-161-225,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.33827,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.History.xpc/Contents/MacOS/com.apple.Safari.History error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc","Path <*> <*> in target domain: type = <*>, path = <*> <*> = <*>: <*> <*> <*> <*> <*> <*> <*> the requestor's bundle, origin = <*>",be447dd5
682,Jul,3,20:20:37,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[20:20:37.119] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<*>[<*>:<*>:<*>.<*>] <<<< <*> >>>> <*>: <*> complete-notification ,41b7cb40
683,Jul,3,20:25:13,calvisitor-10-105-161-225,GoogleSoftwareUpdateAgent,33847,,2017-07-03 20:25:13.378 GoogleSoftwareUpdateAgent[33847/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:0x10053b310 productID=com.google.Keystone version=1.2.8.57 xc=<KSPathExistenceChecker:0x10053ac30 path=/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle> url=https://tools.google.com/service/update2 creationDate=2017-02-18 15:41:17 ticketVersion=1 > )} Using server: <KSOmahaServer:0x100248090 engine=<KSUpdateEngine:0x1007249c0> >,<*>-<*>-<*> <*>:<*>:<*>.<*> <*>[<*>/<*>] [<*>=<*>] -[<*> <*>] <*> <*> <*> <*> for ticket(s): {( <KSTicket:<*> <*>=<*> <*>=<*> <*>=<<*>:<*> <*>=<*>> <*>=<*>:<*> <*>=<*>-<*>-<*> <*>:<*>:<*> <*>=<*> > )} <*> <*>: <<*>:<*> <*>=<<*>:<*>> >,0864e17c
684,Jul,3,20:55:46,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[20:55:46.310] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,<*>[<*>:<*>:<*>.<*>] <*> <*> <*>=-<*> (<*>) (key at) <*> line <*> ,259a44bb
685,Jul,3,20:56:39,calvisitor-10-105-161-225,WeChat,24144,,jemmytest,jemmytest,b55176d9
686,Jul,3,20:56:57,calvisitor-10-105-161-225,QQ,10018,,FA||Url||taskID[2019353376] dealloc,FA||<*>||<*>[<*>] <*>,09e4793b
687,Jul,3,21:03:03,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[21:03:03.265] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,<*>[<*>:<*>:<*>.<*>] <*> <*> <*>=-<*> (<*>) (key at) <*> line <*> ,259a44bb
688,Jul,3,21:07:43,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[21:07:43.005] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<*>[<*>:<*>:<*>.<*>] <<<< <*> >>>> <*>: <*> complete-notification ,41b7cb40
689,Jul,3,21:17:04,calvisitor-10-105-161-225,Safari,9852,,KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,7a123c93
690,Jul,3,21:20:07,calvisitor-10-105-161-225,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before <*> out.,e51f3740
691,Jul,3,21:23:13,calvisitor-10-105-161-225,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.33936,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.ImageDecoder.xpc/Contents/MacOS/com.apple.Safari.ImageDecoder error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc","Path <*> <*> in target domain: type = <*>, path = <*> <*> = <*>: <*> <*> <*> <*> <*> <*> <*> the requestor's bundle, origin = <*>",be447dd5
692,Jul,3,21:27:07,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[21:27:07.761] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,<*>[<*>:<*>:<*>.<*>] <*> <*> <*>=-<*> (<*>) (key at) <*> line <*> ,259a44bb
693,Jul,3,21:30:39,calvisitor-10-105-161-225,ntpd,207,,sigio_handler: sigio_handler_active != 1,sigio_handler: sigio_handler_active != <*>,94349d5a
694,Jul,3,21:30:39,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 21502 failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - <*> <*> route,7c724972
695,Jul,3,21:30:39,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 21503 failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - <*> <*> route,7c724972
696,Jul,3,21:30:41,authorMacBook-Pro,corecaptured,33951,,CCFile::captureLog,CCFile::<*>,8c25cbdf
697,Jul,3,21:30:41,authorMacBook-Pro,corecaptured,33951,,"CCFile::copyFile fileName is [2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_21,30,40.703152]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_21,30,41.859869]-CCIOReporter-002.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> path:<*>[<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> <*>:<*>[<*>-<*>-<*>,<*>,<*>.<*>]=<*>:<*>:<*>:<*>[<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>",e69731ac
698,Jul,3,21:30:44,authorMacBook-Pro,kernel,0,,en0: channel changed to 1,en0: channel changed to <*>,86f9b3d4
