LineId,Time,Component,Pid,Content,EventTemplate,EventId
527,20171223-22:17:54:864,Step_LSC,30002312,onExtend:1514038675000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
528,20171223-22:17:55:153,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7103##548580##8661##16256##27318472,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
529,20171223-22:17:55:154,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
530,20171223-22:17:55:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128853,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
531,20171223-22:17:55:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
532,20171223-22:17:55:169,Step_StandReportReceiver,30002312,REPORT : 7104 5072 152167 240,REPORT : <*> <*> <*> <*>,5cdf7db4
533,20171223-22:17:55:348,Step_LSC,30002312,onStandStepChanged 3677,onStandStepChanged <*>,93067dc4
534,20171223-22:17:55:381,Step_LSC,30002312,onExtend:1514038676000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
535,20171223-22:17:55:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7104##548581##8661##16256##27319473,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
536,20171223-22:17:55:649,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
537,20171223-22:17:55:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128874,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
538,20171223-22:17:55:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
539,20171223-22:17:55:664,Step_StandReportReceiver,30002312,REPORT : 7105 5072 152189 240,REPORT : <*> <*> <*> <*>,5cdf7db4
540,20171223-22:17:56:349,Step_LSC,30002312,onStandStepChanged 3678,onStandStepChanged <*>,93067dc4
541,20171223-22:17:56:361,Step_LSC,30002312,onExtend:1514038677000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
542,20171223-22:17:56:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7105##548582##8661##16256##27319968,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
543,20171223-22:17:56:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
544,20171223-22:17:56:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128895,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
545,20171223-22:17:56:671,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
546,20171223-22:17:56:678,Step_StandReportReceiver,30002312,REPORT : 7106 5073 152210 240,REPORT : <*> <*> <*> <*>,5cdf7db4
547,20171223-22:17:57:349,Step_LSC,30002312,onStandStepChanged 3679,onStandStepChanged <*>,93067dc4
548,20171223-22:17:57:372,Step_LSC,30002312,onExtend:1514038678000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
549,20171223-22:17:57:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7106##548583##8661##16256##27320969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
550,20171223-22:17:57:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
551,20171223-22:17:57:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128917,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
552,20171223-22:17:57:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
553,20171223-22:17:57:662,Step_StandReportReceiver,30002312,REPORT : 7107 5074 152231 240,REPORT : <*> <*> <*> <*>,5cdf7db4
554,20171223-22:17:57:849,Step_LSC,30002312,onStandStepChanged 3681,onStandStepChanged <*>,93067dc4
555,20171223-22:17:57:862,Step_LSC,30002312,onExtend:1514038678000 2 0 4,onExtend:<*> <*> <*> <*>,959a0db3
556,20171223-22:17:58:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7107##548584##8661##16256##27321969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
557,20171223-22:17:58:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
558,20171223-22:17:58:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128960,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
559,20171223-22:17:58:162,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
560,20171223-22:17:58:167,Step_StandReportReceiver,30002312,REPORT : 7109 5075 152274 240,REPORT : <*> <*> <*> <*>,5cdf7db4
561,20171223-22:17:59:858,Step_LSC,30002312,onStandStepChanged 3683,onStandStepChanged <*>,93067dc4
562,20171223-22:17:59:872,Step_LSC,30002312,onExtend:1514038680000 2 0 4,onExtend:<*> <*> <*> <*>,959a0db3
563,20171223-22:18:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
564,20171223-22:18:0:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7109##548585##8661##16256##27322469,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
565,20171223-22:18:0:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
566,20171223-22:18:0:168,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129002,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
567,20171223-22:18:0:171,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
568,20171223-22:18:0:172,Step_StandReportReceiver,30002312,REPORT : 7111 5077 152317 240,REPORT : <*> <*> <*> <*>,5cdf7db4
569,20171223-22:18:1:349,Step_LSC,30002312,onStandStepChanged 3684,onStandStepChanged <*>,93067dc4
570,20171223-22:18:1:361,Step_LSC,30002312,onExtend:1514038682000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
571,20171223-22:18:1:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7111##548640##8661##16256##27324478,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
572,20171223-22:18:1:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
573,20171223-22:18:1:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129024,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
574,20171223-22:18:1:663,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
575,20171223-22:18:1:664,Step_StandReportReceiver,30002312,REPORT : 7112 5077 152339 240,REPORT : <*> <*> <*> <*>,5cdf7db4
576,20171223-22:18:2:349,Step_LSC,30002312,onStandStepChanged 3685,onStandStepChanged <*>,93067dc4
577,20171223-22:18:2:363,Step_LSC,30002312,onExtend:1514038683000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
578,20171223-22:18:2:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7112##548695##8661##16256##27325968,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
579,20171223-22:18:2:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
580,20171223-22:18:2:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129045,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
581,20171223-22:18:2:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
582,20171223-22:18:2:662,Step_StandReportReceiver,30002312,REPORT : 7113 5078 152360 240,REPORT : <*> <*> <*> <*>,5cdf7db4
583,20171223-22:18:5:351,Step_LSC,30002312,onStandStepChanged 3686,onStandStepChanged <*>,93067dc4
584,20171223-22:18:5:358,Step_LSC,30002312,onExtend:1514038686000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
585,20171223-22:18:5:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7113##548750##8661##16256##27326969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
586,20171223-22:18:5:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
587,20171223-22:18:5:673,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
588,20171223-22:18:5:684,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
589,20171223-22:18:5:684,Step_StandReportReceiver,30002312,REPORT : 7114 5079 152381 240,REPORT : <*> <*> <*> <*>,5cdf7db4
590,20171223-22:18:5:849,Step_LSC,30002312,onStandStepChanged 3686,onStandStepChanged <*>,93067dc4
591,20171223-22:18:5:854,Step_LSC,30002312,onExtend:1514038686000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
592,20171223-22:18:6:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548805##8661##16256##27329972,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
593,20171223-22:18:6:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
594,20171223-22:18:6:164,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
595,20171223-22:18:6:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
596,20171223-22:19:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
597,20171223-22:19:7:854,Step_LSC,30002312,onStandStepChanged 3689,onStandStepChanged <*>,93067dc4
598,20171223-22:19:7:865,Step_LSC,30002312,onExtend:1514038748000 3 0 4,onExtend:<*> <*> <*> <*>,959a0db3
599,20171223-22:19:8:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
600,20171223-22:19:8:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
601,20171223-22:19:8:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129131,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
602,20171223-22:19:8:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
603,20171223-22:19:8:167,Step_StandReportReceiver,30002312,REPORT : 7117 5081 152446 240,REPORT : <*> <*> <*> <*>,5cdf7db4
604,20171223-22:19:8:357,Step_LSC,30002312,onStandStepChanged 3694,onStandStepChanged <*>,93067dc4
605,20171223-22:19:8:365,Step_LSC,30002312,onExtend:1514038749000 5 0 4,onExtend:<*> <*> <*> <*>,959a0db3
606,20171223-22:19:8:658,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7117##548865##8661##16256##27392475,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
607,20171223-22:19:8:660,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
608,20171223-22:19:8:675,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129238,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
609,20171223-22:19:8:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
610,20171223-22:19:8:686,Step_StandReportReceiver,30002312,REPORT : 7122 5085 152553 240,REPORT : <*> <*> <*> <*>,5cdf7db4
611,20171223-22:19:8:849,Step_LSC,30002312,onStandStepChanged 3696,onStandStepChanged <*>,93067dc4
612,20171223-22:19:8:862,Step_LSC,30002312,onExtend:1514038749000 2 0 4,onExtend:<*> <*> <*> <*>,959a0db3
613,20171223-22:19:9:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7122##548870##8661##16256##27392978,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
614,20171223-22:19:9:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
615,20171223-22:19:9:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129281,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
616,20171223-22:19:9:163,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
617,20171223-22:19:9:169,Step_StandReportReceiver,30002312,REPORT : 7124 5086 152596 240,REPORT : <*> <*> <*> <*>,5cdf7db4
618,20171223-22:19:9:348,Step_LSC,30002312,onStandStepChanged 3698,onStandStepChanged <*>,93067dc4
619,20171223-22:19:9:359,Step_LSC,30002312,onExtend:1514038750000 2 0 4,onExtend:<*> <*> <*> <*>,959a0db3
620,20171223-22:19:9:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7124##548875##8661##16256##27393470,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
621,20171223-22:19:9:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
622,20171223-22:19:9:662,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129324,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
623,20171223-22:19:9:668,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
624,20171223-22:19:9:671,Step_StandReportReceiver,30002312,REPORT : 7126 5087 152638 240,REPORT : <*> <*> <*> <*>,5cdf7db4
625,20171223-22:19:9:849,Step_LSC,30002312,onStandStepChanged 3700,onStandStepChanged <*>,93067dc4
626,20171223-22:19:9:859,Step_LSC,30002312,onExtend:1514038750000 2 0 4,onExtend:<*> <*> <*> <*>,959a0db3
627,20171223-22:19:10:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7126##548880##8661##16256##27393971,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
628,20171223-22:19:10:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
629,20171223-22:19:10:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129366,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
630,20171223-22:19:10:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
631,20171223-22:19:10:165,Step_StandReportReceiver,30002312,REPORT : 7128 5089 152681 240,REPORT : <*> <*> <*> <*>,5cdf7db4
632,20171223-22:19:10:348,Step_LSC,30002312,onStandStepChanged 3702,onStandStepChanged <*>,93067dc4
633,20171223-22:19:10:362,Step_LSC,30002312,onExtend:1514038751000 2 0 4,onExtend:<*> <*> <*> <*>,959a0db3
634,20171223-22:19:10:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7128##548885##8661##16256##27394469,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
635,20171223-22:19:10:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
636,20171223-22:19:10:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129409,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
637,20171223-22:19:10:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
638,20171223-22:19:10:664,Step_StandReportReceiver,30002312,REPORT : 7130 5090 152724 240,REPORT : <*> <*> <*> <*>,5cdf7db4
639,20171223-22:19:10:848,Step_LSC,30002312,onStandStepChanged 3704,onStandStepChanged <*>,93067dc4
640,20171223-22:19:10:858,Step_LSC,30002312,onExtend:1514038751000 2 0 4,onExtend:<*> <*> <*> <*>,959a0db3
641,20171223-22:19:11:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7130##548890##8661##16256##27394969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
642,20171223-22:19:11:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
643,20171223-22:19:11:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129452,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
644,20171223-22:19:11:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
645,20171223-22:19:11:164,Step_StandReportReceiver,30002312,REPORT : 7132 5092 152767 240,REPORT : <*> <*> <*> <*>,5cdf7db4
646,20171223-22:19:11:349,Step_LSC,30002312,onStandStepChanged 3707,onStandStepChanged <*>,93067dc4
647,20171223-22:19:11:358,Step_LSC,30002312,onExtend:1514038752000 3 0 4,onExtend:<*> <*> <*> <*>,959a0db3
648,20171223-22:19:11:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7132##548895##8661##16256##27395468,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
649,20171223-22:19:11:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
650,20171223-22:19:11:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129516,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
651,20171223-22:19:11:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
652,20171223-22:19:11:661,Step_StandReportReceiver,30002312,REPORT : 7135 5094 152831 240,REPORT : <*> <*> <*> <*>,5cdf7db4
653,20171223-22:19:11:848,Step_LSC,30002312,onStandStepChanged 3711,onStandStepChanged <*>,93067dc4
654,20171223-22:19:11:857,Step_LSC,30002312,onExtend:1514038752000 4 0 4,onExtend:<*> <*> <*> <*>,959a0db3
655,20171223-22:19:12:153,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7135##548900##8661##16256##27395969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
656,20171223-22:19:12:154,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
657,20171223-22:19:12:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129602,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
658,20171223-22:19:12:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
659,20171223-22:19:12:167,Step_StandReportReceiver,30002312,REPORT : 7139 5097 152917 240,REPORT : <*> <*> <*> <*>,5cdf7db4
660,20171223-22:19:12:349,Step_LSC,30002312,onStandStepChanged 3712,onStandStepChanged <*>,93067dc4
661,20171223-22:19:12:364,Step_LSC,30002312,onExtend:1514038753000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
662,20171223-22:19:12:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7139##548905##8661##16256##27396473,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
663,20171223-22:19:12:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
664,20171223-22:19:12:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129623,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
665,20171223-22:19:12:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
666,20171223-22:19:12:663,Step_StandReportReceiver,30002312,REPORT : 7140 5097 152938 240,REPORT : <*> <*> <*> <*>,5cdf7db4
667,20171223-22:19:14:349,Step_LSC,30002312,onStandStepChanged 3726,onStandStepChanged <*>,93067dc4
668,20171223-22:19:14:363,Step_LSC,30002312,onExtend:1514038755000 14 0 4,onExtend:<*> <*> <*> <*>,959a0db3
669,20171223-22:19:14:655,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7140##548910##8661##16256##27396969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
