LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
552,20171223-22:17:57:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
553,20171223-22:17:57:662,Step_StandReportReceiver,30002312,REPORT : 7107 5074 152231 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['107', '074', '2231']"
554,20171223-22:17:57:849,Step_LSC,30002312,onStandStepChanged 3681,93067dc4,onStandStepChanged <*>,"['3', '6', '8', '1']"
555,20171223-22:17:57:862,Step_LSC,30002312,onExtend:1514038678000 2 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403867800', '2 0 4']"
556,20171223-22:17:58:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7107##548584##8661##16256##27321969,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038560000##7107##548584##8661##16256##27321969']"
557,20171223-22:17:58:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,NONE,NONE,[]
558,20171223-22:17:58:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128960,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '8', '9', '6', '0']"
559,20171223-22:17:58:162,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
560,20171223-22:17:58:167,Step_StandReportReceiver,30002312,REPORT : 7109 5075 152274 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['109', '075', '2274']"
561,20171223-22:17:59:858,Step_LSC,30002312,onStandStepChanged 3683,93067dc4,onStandStepChanged <*>,"['3', '6', '8', '3']"
562,20171223-22:17:59:872,Step_LSC,30002312,onExtend:1514038680000 2 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403868000', '2 0 4']"
563,20171223-22:18:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
564,20171223-22:18:0:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7109##548585##8661##16256##27322469,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038560000##7109##548585##8661##16256##27322469']"
565,20171223-22:18:0:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,NONE,NONE,[]
566,20171223-22:18:0:168,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129002,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '0', '0', '2']"
567,20171223-22:18:0:171,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
568,20171223-22:18:0:172,Step_StandReportReceiver,30002312,REPORT : 7111 5077 152317 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['111', '077', '2317']"
569,20171223-22:18:1:349,Step_LSC,30002312,onStandStepChanged 3684,93067dc4,onStandStepChanged <*>,"['3', '6', '8', '4']"
570,20171223-22:18:1:361,Step_LSC,30002312,onExtend:1514038682000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403868200', '1 0 4']"
571,20171223-22:18:1:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7111##548640##8661##16256##27324478,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038620000##7111##548640##8661##16256##27324478']"
572,20171223-22:18:1:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,NONE,NONE,[]
573,20171223-22:18:1:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129024,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '0', '2', '4']"
574,20171223-22:18:1:663,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
575,20171223-22:18:1:664,Step_StandReportReceiver,30002312,REPORT : 7112 5077 152339 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['112', '077', '2339']"
576,20171223-22:18:2:349,Step_LSC,30002312,onStandStepChanged 3685,93067dc4,onStandStepChanged <*>,"['3', '6', '8', '5']"
577,20171223-22:18:2:363,Step_LSC,30002312,onExtend:1514038683000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403868300', '1 0 4']"
578,20171223-22:18:2:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7112##548695##8661##16256##27325968,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038620000##7112##548695##8661##16256##27325968']"
579,20171223-22:18:2:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,NONE,NONE,[]
580,20171223-22:18:2:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129045,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '0', '4', '5']"
581,20171223-22:18:2:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
582,20171223-22:18:2:662,Step_StandReportReceiver,30002312,REPORT : 7113 5078 152360 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['113', '078', '2360']"
583,20171223-22:18:5:351,Step_LSC,30002312,onStandStepChanged 3686,93067dc4,onStandStepChanged <*>,"['3', '6', '8', '6']"
584,20171223-22:18:5:358,Step_LSC,30002312,onExtend:1514038686000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403868600', '1 0 4']"
585,20171223-22:18:5:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7113##548750##8661##16256##27326969,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038620000##7113##548750##8661##16256##27326969']"
586,20171223-22:18:5:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,NONE,NONE,[]
587,20171223-22:18:5:673,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '0', '6', '7']"
588,20171223-22:18:5:684,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
589,20171223-22:18:5:684,Step_StandReportReceiver,30002312,REPORT : 7114 5079 152381 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['114', '079', '2381']"
590,20171223-22:18:5:849,Step_LSC,30002312,onStandStepChanged 3686,93067dc4,onStandStepChanged <*>,"['3', '6', '8', '6']"
591,20171223-22:18:5:854,Step_LSC,30002312,onExtend:1514038686000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>,"['38686', '0']"
592,20171223-22:18:6:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548805##8661##16256##27329972,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038620000##7114##548805##8661##16256##27329972']"
593,20171223-22:18:6:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,NONE,NONE,[]
594,20171223-22:18:6:164,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '0', '6', '7']"
595,20171223-22:18:6:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
596,20171223-22:19:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
597,20171223-22:19:7:854,Step_LSC,30002312,onStandStepChanged 3689,93067dc4,onStandStepChanged <*>,"['3', '6', '8', '9']"
598,20171223-22:19:7:865,Step_LSC,30002312,onExtend:1514038748000 3 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403874800', '3 0 4']"
599,20171223-22:19:8:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038620000##7114##548860##8661##16256##27330470']"
600,20171223-22:19:8:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,NONE,NONE,[]
601,20171223-22:19:8:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129131,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '1', '3', '1']"
602,20171223-22:19:8:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
603,20171223-22:19:8:167,Step_StandReportReceiver,30002312,REPORT : 7117 5081 152446 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['117', '081', '2446']"
604,20171223-22:19:8:357,Step_LSC,30002312,onStandStepChanged 3694,93067dc4,onStandStepChanged <*>,"['3', '6', '9', '4']"
605,20171223-22:19:8:365,Step_LSC,30002312,onExtend:1514038749000 5 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403874900', '5 0 4']"
606,20171223-22:19:8:658,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7117##548865##8661##16256##27392475,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038680000##7117##548865##8661##16256##27392475']"
607,20171223-22:19:8:660,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,NONE,NONE,[]
608,20171223-22:19:8:675,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129238,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '2', '3', '8']"
609,20171223-22:19:8:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
610,20171223-22:19:8:686,Step_StandReportReceiver,30002312,REPORT : 7122 5085 152553 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['122', '085', '2553']"
611,20171223-22:19:8:849,Step_LSC,30002312,onStandStepChanged 3696,93067dc4,onStandStepChanged <*>,"['3', '6', '9', '6']"
612,20171223-22:19:8:862,Step_LSC,30002312,onExtend:1514038749000 2 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403874900', '2 0 4']"
613,20171223-22:19:9:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7122##548870##8661##16256##27392978,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038680000##7122##548870##8661##16256##27392978']"
614,20171223-22:19:9:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,NONE,NONE,[]
615,20171223-22:19:9:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129281,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '2', '8', '1']"
616,20171223-22:19:9:163,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
617,20171223-22:19:9:169,Step_StandReportReceiver,30002312,REPORT : 7124 5086 152596 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['124', '086', '2596']"
618,20171223-22:19:9:348,Step_LSC,30002312,onStandStepChanged 3698,93067dc4,onStandStepChanged <*>,"['3', '6', '9', '8']"
619,20171223-22:19:9:359,Step_LSC,30002312,onExtend:1514038750000 2 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403875000', '2 0 4']"
620,20171223-22:19:9:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7124##548875##8661##16256##27393470,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038680000##7124##548875##8661##16256##27393470']"
621,20171223-22:19:9:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,NONE,NONE,[]
622,20171223-22:19:9:662,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129324,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '3', '2', '4']"
623,20171223-22:19:9:668,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
624,20171223-22:19:9:671,Step_StandReportReceiver,30002312,REPORT : 7126 5087 152638 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['126', '087', '2638']"
625,20171223-22:19:9:849,Step_LSC,30002312,onStandStepChanged 3700,93067dc4,onStandStepChanged <*>,"['3', '7', '0', '0']"
626,20171223-22:19:9:859,Step_LSC,30002312,onExtend:1514038750000 2 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403875000', '2 0 4']"
627,20171223-22:19:10:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7126##548880##8661##16256##27393971,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038680000##7126##548880##8661##16256##27393971']"
628,20171223-22:19:10:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,NONE,NONE,[]
629,20171223-22:19:10:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129366,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '3', '6', '6']"
630,20171223-22:19:10:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
631,20171223-22:19:10:165,Step_StandReportReceiver,30002312,REPORT : 7128 5089 152681 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['128', '089', '2681']"
632,20171223-22:19:10:348,Step_LSC,30002312,onStandStepChanged 3702,93067dc4,onStandStepChanged <*>,"['3', '7', '0', '2']"
633,20171223-22:19:10:362,Step_LSC,30002312,onExtend:1514038751000 2 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403875100', '2 0 4']"
634,20171223-22:19:10:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7128##548885##8661##16256##27394469,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038680000##7128##548885##8661##16256##27394469']"
635,20171223-22:19:10:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,NONE,NONE,[]
636,20171223-22:19:10:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129409,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '4', '0', '9']"
637,20171223-22:19:10:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
638,20171223-22:19:10:664,Step_StandReportReceiver,30002312,REPORT : 7130 5090 152724 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['130', '090', '2724']"
639,20171223-22:19:10:848,Step_LSC,30002312,onStandStepChanged 3704,93067dc4,onStandStepChanged <*>,"['3', '7', '0', '4']"
640,20171223-22:19:10:858,Step_LSC,30002312,onExtend:1514038751000 2 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403875100', '2 0 4']"
641,20171223-22:19:11:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7130##548890##8661##16256##27394969,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038680000##7130##548890##8661##16256##27394969']"
642,20171223-22:19:11:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,NONE,NONE,[]
643,20171223-22:19:11:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129452,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '4', '5', '2']"
644,20171223-22:19:11:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
645,20171223-22:19:11:164,Step_StandReportReceiver,30002312,REPORT : 7132 5092 152767 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['132', '092', '2767']"
646,20171223-22:19:11:349,Step_LSC,30002312,onStandStepChanged 3707,93067dc4,onStandStepChanged <*>,"['3', '7', '0', '7']"
647,20171223-22:19:11:358,Step_LSC,30002312,onExtend:1514038752000 3 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403875200', '3 0 4']"
648,20171223-22:19:11:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7132##548895##8661##16256##27395468,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038680000##7132##548895##8661##16256##27395468']"
649,20171223-22:19:11:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,NONE,NONE,[]
650,20171223-22:19:11:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129516,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '5', '1', '6']"
651,20171223-22:19:11:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
652,20171223-22:19:11:661,Step_StandReportReceiver,30002312,REPORT : 7135 5094 152831 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['135', '094', '2831']"
653,20171223-22:19:11:848,Step_LSC,30002312,onStandStepChanged 3711,93067dc4,onStandStepChanged <*>,"['3', '7', '1', '1']"
654,20171223-22:19:11:857,Step_LSC,30002312,onExtend:1514038752000 4 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403875200', '4 0 4']"
655,20171223-22:19:12:153,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7135##548900##8661##16256##27395969,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038680000##7135##548900##8661##16256##27395969']"
656,20171223-22:19:12:154,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,NONE,NONE,[]
657,20171223-22:19:12:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129602,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '6', '0', '2']"
658,20171223-22:19:12:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
659,20171223-22:19:12:167,Step_StandReportReceiver,30002312,REPORT : 7139 5097 152917 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['139', '097', '2917']"
660,20171223-22:19:12:349,Step_LSC,30002312,onStandStepChanged 3712,93067dc4,onStandStepChanged <*>,"['3', '7', '1', '2']"
